State-County FIPS,Active Loans,Average Borrower Gross Income,Very Low Income,Low Income,Moderate Income,Average Debt Ratio,"American Indian/
Alaskan Native",Asian,"Black/
African-America",Hawaiian/Pacific Islander,White,Hispanic,Married,Average No of Depend,Average Hshld Size,First Time Home Buyer,Average Borrower Age,Disability,PUD,Condo,Coop,Unknown  HSG Proj Type,Detached Structure,Attached Structure,Unknown Stucture,Manufactured Homes,Average Living Area (Square Ft),Average Request Amount,Average Loan Amount,Average LTV,Average Appraised Value
37007,100,"46,680.98",3,23,69,0.35,0,0,30,0,70,0,37,0.7,2.1,77,40,1,0,0,0,9,89,2,9,0,"1,626","104,424.77","102,269.41",0.96,"107,822.11"
37009,141,"48,606.82",2,28,110,0.37,0,0,0,0,141,2,68,0.7,2.2,116,39,0,13,1,0,5,133,3,5,0,"1,306","130,908.88","130,682.91",0.96,"136,626.53"
37011,56,"50,586.79",3,8,45,0.37,0,1,0,0,55,2,22,0.6,2,47,38,0,2,2,0,0,55,1,0,0,"1,461","138,865.71","138,595.94",0.91,"152,562.50"
37013,199,"50,761.60",4,22,168,0.34,0,0,30,0,169,5,100,0.7,2.2,166,38,2,8,0,0,16,181,2,16,0,"1,527","116,922.82","115,474.78",0.97,"119,725.21"
37015,44,"42,331.44",3,13,28,0.34,0,2,15,0,27,1,20,0.8,2.4,36,46,1,1,0,0,0,42,2,0,0,"1,458","86,713.64","86,968.74",0.92,"89,700.18"
37017,82,"54,072.06",3,10,68,0.35,0,0,8,0,74,1,37,0.9,2.4,72,38,0,6,0,0,1,81,0,1,1,"1,713","115,421.80","114,439.58",0.96,"121,136.68"
37019,"1,242","51,348.77",11,225,993,0.38,3,3,120,2,"1,117",26,519,0.6,2,995,39,7,681,6,0,19,"1,156",67,19,0,"1,456","147,293.28","146,602.83",0.97,"147,792.61"
37021,928,"53,241.78",28,147,752,0.36,3,8,14,2,900,28,439,0.7,2.3,775,40,3,131,17,0,2,875,51,2,3,"1,381","161,896.14","161,667.56",0.96,"166,576.17"
37023,639,"47,202.57",26,153,453,0.34,2,33,18,3,583,42,284,0.7,2,539,38,4,6,1,0,45,587,7,45,0,"1,338","107,621.62","107,207.07",0.96,"110,550.03"
37025,626,"55,547.74",18,126,476,0.37,0,4,119,2,503,25,291,0.9,2.4,503,38,7,388,0,0,9,606,11,9,0,"1,980","154,876.65","154,474.08",1,"155,329.01"
37027,"1,147","45,321.92",52,251,828,0.34,7,10,24,1,"1,105",46,545,0.6,2,984,38,8,16,3,0,111,"1,012",24,111,2,"1,348","104,682.16","104,222.19",0.98,"106,786.56"
37029,45,"60,783.24",0,3,42,0.37,1,0,3,0,42,1,27,0.9,2.6,38,37,0,5,0,1,0,45,0,0,0,"1,772","181,190.91","180,945.90",0.96,"189,351.11"
37031,348,"52,611.61",9,58,273,0.36,0,1,9,0,338,4,149,0.7,2,293,38,1,55,8,0,16,303,29,16,2,"1,492","153,319.99","151,423.40",0.98,"156,603.64"
37033,81,"47,829.06",4,16,59,0.34,1,0,11,1,69,2,38,0.5,2.1,65,39,1,0,0,0,3,76,2,3,0,"1,601","111,402.57","110,298.96",0.93,"119,813.92"
37035,"1,476","47,291.86",43,364,"1,054",0.34,32,75,68,2,"1,297",105,625,0.7,2.1,"1,260",38,7,50,7,0,81,"1,336",59,81,3,"1,362","112,875.81","112,616.10",0.98,"114,841.47"
37037,210,"55,699.39",13,47,148,0.36,2,2,21,0,187,16,95,0.7,2.2,176,39,1,41,0,0,4,198,8,4,0,"1,624","152,178.96","151,751.32",0.96,"155,469.47"
37039,124,"47,058.88",5,29,88,0.35,0,0,2,0,122,2,65,0.6,2.1,100,42,0,4,0,0,4,120,0,4,0,"1,364","110,282.15","109,455.56",0.93,"118,917.97"
37041,76,"50,459.05",1,12,61,0.35,1,0,11,0,64,3,36,0.7,2.2,63,39,2,6,0,0,2,74,0,2,0,"1,612","128,474.68","126,814.10",0.94,"135,989.19"
37043,48,"43,983.38",2,13,33,0.35,0,0,0,0,48,0,25,0.6,2,40,37,1,2,0,0,2,45,1,2,0,"1,361","116,004.71","116,004.71",0.88,"127,687.50"
37045,"1,082","46,042.47",52,329,683,0.34,0,9,149,0,926,18,443,0.7,2.2,923,38,5,15,1,0,51,"1,016",15,51,1,"1,456","103,135.17","102,459.35",0.96,"106,497.34"
37047,174,"49,716.57",3,40,126,0.35,9,0,36,0,128,2,78,0.9,2.4,142,40,1,13,0,0,7,166,1,7,0,"1,616","105,875.62","104,397.83",0.93,"113,219.82"
37049,424,"48,562.06",9,69,335,0.36,1,6,63,2,358,14,179,0.6,1.7,348,39,5,58,1,0,44,347,33,44,0,"1,440","127,316.27","125,978.43",0.98,"128,037.26"
37051,998,"49,433.16",17,206,768,0.37,14,8,295,5,684,67,373,1,2.3,852,39,7,124,3,0,19,957,22,19,0,"1,551","129,198.04","128,879.60",0.99,"130,848.14"
37053,160,"62,085.05",3,19,136,0.37,0,2,6,0,153,6,84,0.9,2.5,131,36,0,41,1,0,3,156,1,3,2,"1,723","194,525.92","192,661.04",0.98,"198,914.74"
37055,141,"58,334.90",2,12,122,0.37,0,0,1,0,140,3,68,0.6,2.1,115,40,0,16,6,0,5,130,6,5,0,"1,423","187,453.54","183,310.00",0.97,"194,318.38"
37057,939,"50,561.49",14,184,734,0.34,0,8,29,4,898,22,428,0.8,2.3,778,37,6,65,1,0,20,890,29,20,2,"1,495","126,041.21","125,623.81",0.98,"127,766.11"
37059,265,"50,548.68",9,55,199,0.35,1,0,15,0,249,13,132,1,2.4,217,39,0,27,4,1,11,247,7,11,0,"1,579","131,071.10","130,503.09",0.97,"133,953.78"
37061,204,"48,720.11",3,33,157,0.34,1,0,34,0,169,15,86,0.6,1.9,171,38,1,7,0,0,22,181,1,22,3,"1,566","107,807.48","105,052.97",0.95,"113,876.55"
37063,110,"59,554.92",1,16,89,0.36,0,2,30,0,80,7,30,0.4,1.7,90,36,0,66,0,0,4,61,45,4,0,"1,720","177,138.15","174,195.82",1,"176,633.07"
37065,132,"45,503.99",8,28,95,0.35,0,0,41,0,91,4,47,0.6,1.9,116,42,0,2,0,0,1,128,3,1,0,"1,459","99,656.01","99,777.09",0.96,"103,469.08"
37067,658,"50,376.94",23,163,451,0.35,3,4,78,1,573,32,287,0.7,2.1,534,38,2,93,5,1,54,572,32,54,0,"1,480","125,626.99","124,550.23",0.99,"127,092.77"
37069,883,"60,023.41",36,184,646,0.36,4,2,127,4,750,39,452,0.9,2.4,662,39,3,257,0,0,26,825,32,26,3,"1,678","153,425.95","152,202.97",0.99,"154,634.98"
37071,"2,273","50,906.20",78,686,"1,503",0.35,5,12,197,4,"2,063",69,873,0.7,2.1,"1,978",38,11,510,4,2,24,"2,178",71,24,0,"1,546","120,634.45","120,609.83",0.99,"121,464.24"
37073,30,"52,198.20",0,4,26,0.37,1,0,10,0,19,0,8,0.7,2,24,40,0,0,0,0,0,29,1,0,1,"1,894","141,869.33","141,917.66",0.95,"148,490.00"
37075,26,"43,891.35",3,5,18,0.35,0,0,1,0,25,0,13,0.3,1.8,22,41,1,1,0,0,0,26,0,0,0,"1,378","110,168.62","109,906.57",0.91,"113,719.23"
37077,452,"52,578.90",6,78,363,0.37,1,1,107,1,342,22,161,0.7,2.1,376,38,4,165,0,0,8,435,9,8,2,"1,582","143,450.81","142,756.71",0.99,"143,338.69"
37079,66,"48,856.33",1,5,57,0.33,0,1,12,0,53,2,25,0.7,2,53,37,0,2,0,0,5,60,1,5,0,"1,609","107,235.24","105,502.20",0.98,"109,269.84"
37081,"1,146","53,692.43",22,175,922,0.36,5,10,301,3,832,46,473,0.8,2.3,946,38,4,428,0,0,30,"1,052",64,30,0,"1,757","142,318.30","141,348.90",0.99,"142,976.46"
37083,202,"48,623.71",7,42,146,0.35,2,2,53,0,145,3,76,0.9,2.3,172,38,3,5,0,0,8,188,6,8,0,"1,535","108,041.20","106,145.14",0.98,"109,856.31"
37085,921,"51,625.28",25,149,717,0.36,1,5,129,3,784,64,405,0.7,2,750,39,6,111,5,0,38,859,24,38,3,"1,544","129,979.94","127,885.50",0.98,"132,212.43"
37087,358,"50,521.68",11,65,282,0.35,0,2,5,0,351,4,157,0.5,2.1,289,39,3,18,1,0,3,349,6,3,3,"1,390","134,465.22","134,465.22",0.95,"140,446.44"
37089,"1,084","52,204.20",30,182,866,0.36,1,7,31,1,"1,045",45,492,0.7,2.3,897,40,6,166,89,0,9,970,105,9,3,"1,429","151,748.16","151,204.78",0.97,"155,472.48"
37091,66,"46,922.68",3,14,48,0.37,1,1,34,0,30,0,25,0.8,2.2,56,38,0,0,0,0,1,65,0,1,0,"1,652","106,403.22","105,637.35",0.96,"110,422.06"
37093,367,"48,152.60",7,61,296,0.38,6,4,140,1,222,26,125,0.7,2,315,39,2,47,0,0,6,359,2,6,1,"1,527","128,788.28","128,253.72",0.98,"131,213.62"
37095,7,"52,220.43",0,2,5,0.32,0,0,1,0,6,0,4,0.6,1.7,7,36,0,0,0,0,1,6,0,1,0,"1,244","96,778.57","96,778.57",0.89,"108,285.71"
37097,"1,314","52,372.08",19,302,973,0.36,7,17,86,2,"1,206",76,538,0.7,2.2,"1,073",37,6,389,13,0,36,"1,195",83,36,1,"1,676","142,621.23","141,726.98",0.99,"144,174.62"
37099,153,"51,115.59",7,32,113,0.36,6,2,3,0,141,8,80,0.6,2.2,123,41,1,16,0,0,3,147,3,3,0,"1,398","140,759.53","139,939.41",0.95,"148,397.09"
37101,"3,493","59,701.94",135,718,"2,540",0.36,8,12,473,20,"2,979",229,"1,640",0.8,2.2,"2,561",38,13,"1,076",5,0,154,"3,215",124,154,3,"1,657","151,733.50","149,850.77",0.99,"151,788.18"
37103,37,"47,591.78",1,7,29,0.37,0,0,4,0,33,2,15,0.7,2.1,32,41,1,0,0,0,1,36,0,1,1,"1,614","113,932.95","113,932.95",0.97,"116,948.65"
37105,496,"50,071.56",20,89,352,0.36,1,6,66,2,422,69,214,0.7,2,405,38,2,79,0,0,37,446,13,37,0,"1,559","122,140.49","117,981.45",0.97,"125,788.03"
37107,150,"52,288.13",2,13,131,0.35,0,1,24,0,125,1,71,0.7,1.9,111,39,2,2,0,0,16,131,3,16,2,"1,514","108,823.10","107,736.26",0.97,"112,552.18"
37109,845,"50,161.80",29,249,561,0.35,0,2,31,2,807,56,378,0.7,2.2,716,38,3,71,3,0,25,808,12,25,2,"1,505","125,172.39","124,849.56",0.97,"128,694.56"
37111,217,"49,502.63",4,45,167,0.34,0,2,2,1,211,7,123,0.9,2.6,183,40,3,6,0,0,9,201,7,9,0,"1,394","117,318.72","116,923.01",0.98,"117,103.21"
37113,226,"48,610.00",8,48,169,0.36,0,2,1,0,223,7,105,0.8,2.3,194,39,3,16,0,0,6,218,2,6,0,"1,279","125,371.67","125,180.16",0.95,"130,968.00"
37115,83,"53,364.07",2,11,70,0.35,0,0,0,0,83,0,46,0.7,2.4,72,38,0,5,0,0,0,81,2,0,1,"1,436","157,043.49","156,931.38",0.95,"164,640.27"
37117,78,"50,144.21",2,12,63,0.34,0,0,20,0,58,3,41,0.8,2.2,68,39,0,2,0,0,4,73,1,4,0,"1,651","104,358.84","104,360.99",0.95,"109,181.75"
37119,512,"55,640.26",10,108,389,0.38,0,10,202,2,301,43,180,0.7,2.1,446,39,0,348,0,0,6,488,18,6,0,"2,022","158,140.60","157,688.55",1,"157,457.08"
37121,47,"46,158.10",3,9,34,0.36,1,1,0,0,44,0,25,0.9,2.5,37,39,1,1,1,0,2,43,2,2,0,"1,323","120,575.24","119,272.57",0.93,"131,550.00"
37123,65,"47,859.86",3,9,52,0.33,1,0,2,0,62,7,33,1.1,2.6,54,37,1,3,0,0,5,60,0,5,0,"1,508","103,771.59","103,588.88",0.94,"109,513.59"
37125,414,"52,340.68",10,74,323,0.36,1,6,37,0,372,12,173,0.8,2.2,337,39,2,65,1,0,9,382,23,9,0,"1,618","149,212.40","147,639.04",0.98,"152,934.52"
37127,522,"54,251.98",6,66,446,0.36,2,0,135,1,385,12,220,0.8,2.2,455,38,1,13,0,0,6,511,5,6,1,"1,666","138,759.01","138,424.67",0.98,"141,519.33"
37129,"1,223","52,833.29",14,196,980,0.38,7,11,74,4,"1,131",26,437,0.5,1.9,973,38,5,650,27,0,43,"1,103",77,43,0,"1,463","161,250.26","159,252.43",0.98,"160,276.46"
37131,38,"49,848.86",0,5,32,0.35,0,0,12,0,26,0,16,0.7,2.1,31,40,0,0,0,0,3,34,1,3,0,"1,499","101,510.11","101,325.65",0.95,"106,670.41"
37133,849,"50,088.97",13,117,697,0.37,2,8,69,4,767,23,379,0.7,2,695,38,3,184,1,0,39,757,53,39,0,"1,431","135,287.39","133,635.87",0.97,"138,393.13"
37135,257,"60,305.57",3,44,203,0.35,1,4,39,1,213,18,120,0.9,2.4,209,38,0,82,0,0,9,236,12,9,1,"1,692","162,789.77","160,900.68",0.99,"164,954.80"
37137,42,"58,089.90",0,4,38,0.34,0,0,3,0,39,0,20,0.6,1.9,32,40,0,3,0,0,1,40,1,1,1,"1,456","127,867.57","127,867.57",0.98,"130,473.57"
37139,285,"51,692.76",9,47,227,0.37,0,0,58,1,226,6,97,0.7,2,246,38,4,50,4,0,2,277,6,2,0,"1,543","134,020.23","133,494.61",0.96,"139,119.74"
37141,413,"53,808.38",1,56,356,0.37,2,1,29,1,381,9,188,0.7,2.2,329,39,2,126,2,0,2,401,10,2,3,"1,655","153,780.44","153,832.19",0.97,"156,941.03"
37143,52,"49,517.22",0,8,43,0.35,0,0,5,0,47,0,29,0.8,2.4,42,39,1,1,0,1,1,50,1,1,0,"1,654","129,138.24","127,826.24",0.93,"138,870.59"
37145,180,"51,154.51",8,26,141,0.34,0,0,25,1,154,4,72,0.7,2.1,153,39,2,17,0,0,6,173,1,6,0,"1,545","129,386.29","127,778.11",0.98,"131,588.00"
37147,"1,080","52,018.16",17,140,915,0.36,2,5,271,1,805,27,437,0.6,2.1,888,37,8,187,1,1,33,917,130,33,0,"1,526","128,622.38","128,392.28",0.98,"129,297.89"
37149,69,"50,847.83",1,14,51,0.34,0,0,3,0,66,0,39,0.7,2.3,57,39,2,1,0,0,3,66,0,3,0,"1,521","148,419.67","144,562.72",0.95,"156,727.27"
37151,939,"51,034.11",34,217,681,0.35,3,5,33,3,896,53,445,0.8,2.4,789,37,6,49,0,0,19,906,14,19,1,"1,502","123,418.05","123,170.41",0.99,"124,383.75"
37153,158,"44,517.01",8,35,113,0.35,1,2,21,0,135,2,55,0.6,2,139,37,3,3,0,0,8,144,6,8,0,"1,470","92,090.08","91,320.41",0.98,"94,108.26"
37155,306,"46,419.30",11,85,208,0.36,72,0,49,0,186,13,109,0.8,2.2,256,40,3,30,1,0,6,296,4,6,4,"1,585","101,412.47","101,143.06",0.97,"105,119.94"
37157,797,"46,892.74",45,201,548,0.33,2,0,97,0,701,32,358,0.8,2.3,682,39,4,25,1,0,13,776,8,13,3,"1,447","104,691.48","104,584.99",0.96,"108,763.74"
37159,703,"51,860.27",31,164,501,0.35,1,2,27,2,671,29,344,0.8,2.3,587,36,4,43,0,0,31,669,3,31,0,"1,506","124,387.99","123,975.69",0.97,"125,963.72"
37161,362,"45,169.11",19,105,215,0.32,0,1,23,0,337,11,169,0.8,2.1,298,40,4,3,0,0,42,319,1,42,0,"1,468","100,979.24","98,433.44",0.97,"104,220.44"
37163,211,"51,833.23",6,28,177,0.35,1,1,35,1,173,15,78,0.7,2,174,37,2,7,0,0,3,208,0,3,3,"1,599","119,116.98","119,076.84",0.97,"121,688.57"
37165,142,"46,880.70",1,38,99,0.34,10,1,30,1,102,3,56,0.8,2,122,39,1,11,0,0,19,119,4,19,0,"1,641","99,876.99","98,330.68",0.96,"104,354.35"
37167,470,"49,394.83",17,92,360,0.35,1,8,37,2,422,19,188,0.7,2.2,415,37,3,58,1,0,10,455,5,10,0,"1,562","118,749.54","118,777.83",0.97,"121,557.05"
37169,435,"48,223.87",19,124,287,0.34,0,0,9,1,426,7,207,0.8,2.3,357,38,4,12,1,0,16,410,9,16,1,"1,406","115,615.00","115,305.58",0.98,"117,833.35"
37171,576,"45,129.84",25,160,378,0.34,1,2,9,0,564,24,271,0.7,2.3,450,38,1,5,1,0,21,552,3,21,5,"1,384","107,625.80","106,887.07",0.94,"114,138.80"
37173,47,"50,222.96",2,6,39,0.35,4,0,0,0,43,3,23,1.7,2.2,40,42,0,1,0,0,0,47,0,0,0,"1,409","140,465.13","140,159.00",0.96,"145,825.53"
37175,170,"49,972.61",8,35,123,0.37,1,0,2,0,168,2,89,0.8,2.4,127,39,0,10,3,0,5,162,3,5,1,"1,355","137,397.64","135,368.22",0.94,"146,891.72"
37177,11,"49,219.64",0,2,9,0.36,0,0,1,0,10,1,4,0.6,2,9,36,0,1,0,0,2,9,0,2,0,"1,920","125,100.73","125,100.73",0.92,"136,909.09"
37179,990,"55,552.92",24,190,767,0.36,6,8,80,1,899,60,467,0.8,2.4,803,37,3,275,0,0,24,952,14,24,0,"1,794","151,707.69","151,220.58",0.99,"153,106.91"
37181,115,"49,277.44",4,23,83,0.35,0,0,37,0,78,4,48,0.8,2.2,92,42,1,2,0,0,5,105,5,5,0,"1,606","115,053.55","112,330.67",0.96,"116,922.73"
37183,"4,024","63,223.83",134,739,"3,073",0.36,11,36,932,16,"3,043",261,"2,009",0.8,2.3,"3,044",39,8,"2,128",7,0,92,"3,661",271,92,1,"1,827","173,850.92","172,332.61",1,"173,341.28"
37185,20,"43,779.25",0,6,14,0.35,0,0,5,0,15,0,7,0.9,2.4,19,38,0,1,0,0,0,19,1,0,0,"1,637","105,738.60","105,738.60",0.97,"109,081.70"
37187,27,"45,610.48",2,3,22,0.35,0,0,9,0,18,0,7,0.6,1.9,22,40,0,0,0,0,0,27,0,0,0,"1,567","99,235.44","99,235.44",0.95,"104,451.85"
37189,127,"56,449.29",0,21,105,0.35,0,0,0,1,125,2,76,0.7,2.3,97,36,0,13,1,0,2,118,7,2,0,"1,409","171,916.06","170,878.42",0.95,"180,980.16"
37191,466,"49,605.90",6,71,378,0.35,1,3,68,1,392,21,188,0.6,1.8,385,37,1,11,0,0,38,427,1,38,0,"1,478","125,241.61","123,803.24",0.98,"126,996.93"
37193,484,"47,710.22",21,106,353,0.34,1,1,7,1,473,31,229,0.8,2.3,391,37,4,5,0,0,10,473,1,10,6,"1,381","110,611.86","110,270.58",0.98,"113,385.58"
37195,194,"49,535.36",8,30,152,0.35,0,2,39,0,153,8,87,0.6,2.1,162,36,1,2,0,0,9,185,0,9,0,"1,509","122,488.28","121,092.73",0.98,"124,363.95"
37197,223,"48,196.26",13,65,141,0.35,0,1,3,0,219,17,105,0.8,2.3,192,37,2,1,0,0,9,212,2,9,0,"1,439","112,547.05","111,826.48",0.97,"115,745.89"
37199,34,"57,545.68",0,6,28,0.35,0,0,0,0,34,1,22,0.6,2.4,28,40,0,2,0,0,0,33,1,0,0,"1,545","152,407.56","152,407.56",0.94,"163,567.65"
38001,10,"46,527.56",0,2,7,0.29,0,0,0,0,10,0,4,0.9,2.2,8,30,0,0,0,0,3,5,2,3,0,"1,289","84,310.22","80,424.20",0.92,"92,166.67"
38003,71,"50,801.29",1,14,55,0.33,0,2,0,0,70,1,32,0.8,2.2,62,35,0,0,0,0,6,65,0,6,0,"1,303","97,886.84","96,975.30",0.98,"98,956.34"
38005,16,"47,392.47",2,5,8,0.3,0,0,0,0,16,0,8,0.5,2.1,13,35,0,0,0,0,3,12,1,3,0,"1,557","77,331.47","74,137.63",0.92,"83,000.00"
38007,2,"49,043.50",0,0,2,0.29,0,0,0,0,2,0,1,0,1.5,2,,0,0,0,0,0,1,1,0,0,"2,136","130,830.00","130,830.00",0.99,"132,500.00"
38009,11,"53,426.82",0,2,9,0.31,0,0,0,0,11,0,4,1.1,2.6,7,32,0,0,0,0,0,11,0,0,0,"1,517","93,497.91","93,497.91",0.98,"96,181.82"
38011,20,"54,090.40",0,4,16,0.32,0,0,0,1,19,1,4,0.2,1.5,20,31,0,0,0,0,0,18,2,0,0,"1,422","101,096.45","101,096.45",0.96,"105,000.00"
38013,8,"62,794.40",0,0,5,0.27,0,0,0,0,8,0,3,0.4,0.8,5,40,0,0,0,0,3,5,0,3,0,"1,377","56,204.00","47,735.00",0.85,"67,900.00"
38015,256,"64,258.30",7,52,195,0.38,4,1,2,0,249,2,129,0.8,2.4,194,35,1,7,2,0,14,227,15,14,0,"1,150","190,386.71","189,448.22",1,"190,631.69"
38017,167,"56,076.65",8,44,115,0.36,3,0,0,0,165,2,67,0.8,2.2,145,34,0,2,0,0,7,157,3,7,0,"1,272","130,310.90","130,376.82",0.98,"130,371.76"
38019,12,"49,453.92",0,2,10,0.35,0,0,0,0,12,0,7,0.6,2.2,9,34,0,0,0,0,1,10,1,1,0,"1,381","95,237.42","95,237.42",1,"94,958.33"
38021,43,"46,724.88",1,9,32,0.33,0,0,0,0,43,0,20,0.7,2,37,35,2,0,0,0,3,40,0,3,0,"1,391","79,196.69","78,363.75",0.97,"82,190.00"
38023,6,"45,883.33",2,1,3,0.34,0,0,0,0,6,0,3,0.7,2,6,36,0,0,0,0,1,5,0,1,0,"1,296","96,692.83","96,692.83",0.91,"107,666.67"
38025,17,"52,553.71",1,7,9,0.35,0,0,0,0,17,1,9,1.2,3,16,34,0,0,0,0,1,14,2,1,0,"1,310","118,619.76","118,619.76",0.94,"135,176.47"
38027,11,"49,974.73",0,4,7,0.33,0,0,0,0,11,0,5,0.5,2.2,10,31,0,0,0,0,0,10,1,0,0,"1,598","67,569.82","67,569.82",0.97,"69,590.91"
38029,15,"48,350.13",3,5,7,0.32,0,0,1,0,14,0,9,0.8,2.3,13,31,0,0,0,0,1,14,0,1,0,"1,235","80,880.73","80,880.73",1.01,"80,833.33"
38031,15,"45,598.08",1,4,8,0.33,0,0,0,0,15,0,3,0.9,2,9,33,0,0,0,0,4,10,1,4,0,"1,553","87,073.92","78,947.40",0.95,"90,315.38"
38033,8,"56,345.29",0,2,5,0.27,0,0,0,0,8,0,3,0.6,2.1,7,48,0,0,0,0,1,5,2,1,0,"1,251","92,128.29","84,362.25",0.92,"100,428.57"
38035,78,"51,278.92",2,22,54,0.33,0,0,0,0,78,2,33,0.9,2.3,62,36,1,2,0,0,4,72,2,4,0,"1,293","105,603.63","105,495.52",0.99,"106,439.74"
38037,17,"45,750.15",0,4,9,0.31,0,0,0,0,17,0,7,0.6,1.8,7,40,0,0,0,0,4,13,0,4,0,"1,367","71,961.38","61,857.53",0.99,"73,038.46"
38039,11,"44,357.09",0,6,5,0.33,0,0,0,0,11,0,2,0.7,1.8,10,36,0,0,0,0,1,10,0,1,0,"1,262","77,099.82","77,099.82",0.97,"79,500.00"
38041,22,"44,835.05",2,10,9,0.31,0,0,0,0,22,0,10,0.5,1.8,16,36,0,0,0,0,4,17,1,4,0,"1,384","83,602.52","80,734.23",0.98,"83,876.19"
38043,15,"49,479.00",2,2,10,0.37,0,0,0,0,15,0,6,0.3,1.7,12,40,1,0,0,0,1,13,1,1,0,"1,224","98,795.86","94,226.13",0.96,"100,506.43"
38045,18,"45,662.94",0,5,11,0.3,0,0,1,0,17,0,5,0.3,1.4,14,34,0,0,0,0,6,12,0,6,0,"1,570","79,992.19","74,695.83",0.94,"84,693.75"
38047,3,"41,050.67",0,1,2,0.36,0,0,0,0,3,1,2,0.7,1.7,2,41,0,0,0,0,0,3,0,0,0,"1,745","62,208.67","62,208.67",0.95,"65,333.33"
38049,22,"87,001.81",0,3,18,0.32,0,0,1,0,21,0,9,1,2.2,16,37,0,0,0,0,2,20,0,2,0,"1,261","89,171.90","85,682.27",0.98,"91,757.14"
38051,23,"50,525.78",2,6,15,0.32,0,0,0,0,23,0,8,0.8,2.2,19,33,0,0,0,0,0,22,1,0,0,"1,240","76,376.30","76,376.30",0.97,"79,565.22"
38053,15,"64,739.53",0,1,14,0.36,0,1,0,0,15,0,8,1.4,3.1,10,35,0,0,0,0,0,15,0,0,0,"1,488","186,679.73","186,679.73",0.98,"190,633.33"
38055,61,"50,381.20",3,11,44,0.34,2,0,0,0,60,0,19,0.5,1.7,49,35,1,0,0,0,10,49,2,10,0,"1,355","104,392.05","100,947.36",0.99,"105,675.86"
38057,120,"56,958.79",11,27,76,0.3,0,0,0,0,120,0,51,0.9,2.2,96,35,1,0,1,0,12,102,6,12,0,"1,218","121,763.07","117,463.84",0.99,"122,850.88"
38059,98,"54,325.87",10,28,52,0.34,1,0,0,0,96,3,49,1,2.4,68,36,1,0,0,0,14,84,0,14,0,"1,303","117,290.98","111,183.88",0.97,"120,194.44"
38061,12,"49,933.80",0,2,8,0.35,0,0,0,0,12,0,5,0.3,1.2,10,48,1,0,0,0,3,7,2,3,0,"1,184","107,927.60","96,006.33",0.95,"113,450.00"
38063,13,"47,254.50",0,4,8,0.33,0,0,0,0,13,0,5,0.4,1.8,10,38,0,0,0,0,1,12,0,1,0,"1,467","79,099.17","78,206.92",0.96,"83,625.00"
38065,6,"44,281.40",0,4,1,0.39,0,0,0,0,6,0,1,1.3,2.3,4,43,0,0,0,0,1,5,0,1,0,"1,404","106,146.26","97,788.55",0.98,"107,600.00"
38067,45,"50,603.52",2,14,28,0.31,1,0,0,0,44,1,21,0.8,2.3,34,38,0,0,0,0,1,43,1,1,0,"1,356","80,207.98","79,536.69",0.99,"80,990.91"
38069,15,"45,425.21",0,6,8,0.32,0,0,0,0,15,1,5,0.5,1.5,13,33,0,0,0,0,4,11,0,4,0,"1,497","75,257.07","72,835.78",0.97,"76,892.86"
38071,139,"44,339.34",3,55,72,0.33,3,1,0,0,133,0,43,0.5,1.8,117,35,0,0,0,0,34,99,6,34,0,"1,249","85,708.56","83,385.75",0.98,"87,310.77"
38073,42,"54,901.82",2,11,29,0.35,0,0,0,0,42,2,17,0.9,2.2,31,36,0,0,0,0,5,36,1,5,0,"1,452","96,169.67","96,468.65",1,"95,823.81"
38075,1,"68,604.00",0,0,1,0.43,0,0,0,0,1,0,1,2,4,0,30,0,0,0,0,0,1,0,0,0,"1,736","193,469.00","193,469.00",0.99,"195,000.00"
38077,238,"47,961.80",10,89,131,0.32,2,2,0,0,234,1,86,0.6,1.8,200,36,1,0,1,0,35,195,8,35,0,"1,342","80,221.34","79,094.36",0.98,"80,353.34"
38079,11,"44,700.55",1,3,7,0.32,3,0,0,0,8,0,2,0.6,1.9,10,35,0,0,0,0,1,9,1,1,0,"1,276","72,474.26","72,474.26",1.01,"71,890.91"
38081,24,"55,221.68",0,5,19,0.29,1,0,0,0,23,0,10,0.8,2.2,22,37,1,0,0,0,2,22,0,2,0,"1,416","71,823.13","71,823.13",0.98,"72,941.67"
38083,4,"32,561.00",1,2,1,0.27,0,0,0,0,4,0,1,0.5,1.8,4,46,0,0,0,0,1,3,0,1,0,"1,341","37,064.50","37,064.50",0.76,"48,250.00"
38085,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,1,0,0,1,0,0,0,"15,400.00",0,0
38089,433,"55,904.71",16,85,319,0.36,3,1,1,0,429,7,142,0.7,2.2,367,35,0,1,10,0,38,326,69,38,0,"1,137","158,734.78","155,293.90",0.99,"160,727.14"
38091,5,"53,976.00",0,1,4,0.35,0,0,0,0,5,0,1,0.8,2.2,4,28,0,0,0,0,0,5,0,0,0,"1,280","58,329.40","58,329.40",0.91,"64,000.00"
38093,259,"47,244.72",12,81,160,0.33,1,2,1,1,255,2,80,0.6,1.8,230,35,1,1,1,0,28,228,3,28,0,"1,197","95,841.46","94,554.78",0.99,"96,774.36"
38095,16,"47,495.00",1,3,10,0.28,1,0,0,0,13,0,6,0.9,2.2,14,39,0,0,0,0,4,12,0,4,0,"1,548","49,097.06","47,029.31",0.92,"52,357.14"
